Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5tVA6TkbaAH9QMITTQRrNv,"Free Fallin'","Full Moon Fever","Tom Petty",1989-01-01,256000,78,false,yuf8m40bafql87jwxb236yybx,2021-08-23T02:42:33Z,"classic rock","Tom Petty P&D",0.623,0.449,5,-13.333,1,0.0253,0.212,0,0.0613,0.573,84.383,4
spotify:track:3Cx4yrFaX8CeHwBMReOWXI,"We Didn't Start the Fire","Storm Front","Billy Joel",1989-10-17,291100,78,false,yuf8m40bafql87jwxb236yybx,2021-08-23T02:42:33Z,"soft rock","Columbia",0.712,0.967,7,-5.206,1,0.047,0.0771,0,0.356,0.895,145.024,4
spotify:track:37BTh5g05cxBIRYMbw8g2T,"Rosanna","Toto IV","TOTO",1982-04-08,330943,75,false,yuf8m40bafql87jwxb236yybx,2021-08-23T02:42:33Z,"yacht rock,soft rock","Columbia",0.365,0.513,7,-13.034,0,0.0357,0.0208,0.000147,0.205,0.739,80.647,4
spotify:track:0qdQUeKVyevrbKhAo0ibxS,"My Sweet Lord - Remastered 2014","All Things Must Pass (Remastered 2014)","George Harrison",1970-11-27,281226,3,false,yuf8m40bafql87jwxb236yybx,2021-08-24T00:24:08Z,"","UMC (Universal Music Catalogue)",0.537,0.701,1,-8.913,0,0.0335,0.0972,0,0.0832,0.583,120.919,4
spotify:track:4aVuWgvD0X63hcOCnZtNFA,"Hold the Line","Toto","TOTO",1978-10-10,235552,82,false,yuf8m40bafql87jwxb236yybx,2021-08-26T14:52:21Z,"yacht rock,soft rock","Columbia",0.473,0.898,6,-4.797,0,0.0561,0.00783,0.0618,0.173,0.808,96.556,4
spotify:track:6Ac4NVYYl2U73QiTt11ZKd,"Hooked On A Feeling","Hooked On A Feeling","Blue Swede;Björn Skifs",1974-04-01,172866,74,false,yuf8m40bafql87jwxb236yybx,2022-03-28T14:33:37Z,"","Parlophone Sweden",0.547,0.82,8,-6.728,1,0.0805,0.261,0,0.3,0.933,118.208,4
spotify:track:7GVUmCP00eSsqc4tzj1sDD,"Come and Get Your Love - Single Version","Come and Get Your Love","Redbone",1973-11-01,205933,81,false,yuf8m40bafql87jwxb236yybx,2022-03-28T14:33:44Z,"native american music","Epic/Legacy",0.731,0.804,11,-7.621,0,0.0473,0.172,0.00028,0.0685,0.957,107.383,4
spotify:track:2Eti9d7wbABR3WKviUuzV8,"Lay All Your Love On Me","Abba Gold Anniversary Edition","ABBA",2014-01-01,272506,47,false,yuf8m40bafql87jwxb236yybx,2022-06-21T19:54:17Z,"","Polar Music International AB",0.694,0.701,0,-6.437,1,0.028,0.0187,0.0491,0.251,0.571,132.999,4
spotify:track:32KlLADzuIxZmHfhOdXMdC,"Gimme! Gimme! Gimme! (A Man After Midnight)","Abba Gold Anniversary Edition","ABBA",2014-01-01,289160,44,false,yuf8m40bafql87jwxb236yybx,2022-06-21T19:54:32Z,"","Polar Music International AB",0.705,0.655,2,-5.985,0,0.0281,0.029,0.00405,0.319,0.694,119.373,4
spotify:track:1gcESexgftSuLuML57Y69q,"All Right Now","Fire And Water","Free",1970-06-26,330643,70,false,yuf8m40bafql87jwxb236yybx,2022-07-11T16:43:14Z,"classic rock,blues rock","UMC (Universal Music Catalogue)",0.787,0.472,2,-12.824,1,0.0832,0.221,0.000336,0.153,0.824,120.059,4
spotify:track:6KOtheMY0KN4s9TrQHr9It,"She's A Rainbow","She's A Rainbow / Dandelion / We Love You","The Rolling Stones",2020-10-09,253720,61,false,yuf8m40bafql87jwxb236yybx,2022-07-11T16:43:37Z,"classic rock,rock","ABKCO Music & Records, Inc.",0.464,0.824,10,-7.359,1,0.0374,0.467,0.018,0.33,0.539,109.298,4
spotify:track:2b9lp5A6CqSzwOrBfAFhof,"Crazy Train","Blizzard of Ozz (Expanded Edition)","Ozzy Osbourne",1980-09-20,296200,5,false,yuf8m40bafql87jwxb236yybx,2022-07-11T16:45:23Z,"metal,glam metal,heavy metal,hard rock","Epic/Legacy",0.453,0.905,9,-4.001,1,0.115,0.36,0.000569,0.26,0.474,137.571,4
spotify:track:7MjRtWS2teufvOiMM0BARZ,"Nearly Forgot My Broken Heart","Higher Truth","Chris Cornell",2015-09-18,234426,58,false,yuf8m40bafql87jwxb236yybx,2022-07-11T16:48:30Z,"grunge","A&M",0.593,0.781,0,-5.472,1,0.0285,0.0944,0.00000223,0.173,0.657,119.522,4
spotify:track:2RlgNHKcydI9sayD2Df2xp,"Mr. Blue Sky","Out of the Blue","Electric Light Orchestra",1977,303820,80,false,yuf8m40bafql87jwxb236yybx,2022-07-11T16:49:23Z,"art rock,soft rock","Epic/Legacy",0.388,0.338,10,-10.054,1,0.0329,0.652,0.00000373,0.248,0.478,177.765,4
spotify:track:12yHvSYFXI7PGzNecUvIDu,"Saturday Night’s Alright (For Fighting) - Remastered 2014","Goodbye Yellow Brick Road (Remastered)","Elton John",1973-10-05,295466,67,false,yuf8m40bafql87jwxb236yybx,2022-07-12T11:57:26Z,"","UMC (Universal Music Catalogue)",0.513,0.979,0,-6.362,1,0.0425,0.0195,0.0951,0.0906,0.94,152.875,4
spotify:track:3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)","Honky Chateau","Elton John",1972-05-19,281613,83,false,yuf8m40bafql87jwxb236yybx,2022-07-12T11:58:15Z,"","EMI",0.601,0.532,10,-9.119,1,0.0286,0.433,0.00000595,0.0925,0.342,136.576,4
spotify:track:78lgmZwycJ3nzsdgmPPGNx,"Immigrant Song - Remaster","Led Zeppelin III (Remaster)","Led Zeppelin",1970,146250,78,false,yuf8m40bafql87jwxb236yybx,2022-07-17T14:34:49Z,"classic rock,rock,hard rock,rock and roll","Atlantic Records",0.564,0.932,11,-10.068,1,0.0554,0.013,0.169,0.349,0.619,112.937,4
spotify:track:2bUXfclD8DwJwwUENtSCWu,"Your Song - Remastered","Diamonds (Deluxe)","Elton John",2017-11-10,243066,0,false,yuf8m40bafql87jwxb236yybx,2022-07-20T12:00:04Z,"","UMC (Universal Music Catalogue)",0.555,0.336,3,-9.916,1,0.0296,0.821,0.00000217,0.089,0.303,127.792,4
spotify:track:6TMlmBpaiG4RGQE2R91xZg,"Goodbye Yellow Brick Road - Remastered","Diamonds (Deluxe)","Elton John",2017-11-10,195779,0,false,yuf8m40bafql87jwxb236yybx,2022-07-20T12:00:14Z,"","UMC (Universal Music Catalogue)",0.525,0.472,5,-7.677,1,0.0289,0.539,0.00504,0.104,0.406,121.318,4
spotify:track:0qxYx4F3vm1AOnfux6dDxP,"You Can Call Me Al","Graceland (25th Anniversary Deluxe Edition)","Paul Simon",1986-08-12,280586,75,false,yuf8m40bafql87jwxb236yybx,2022-07-22T11:56:21Z,"singer-songwriter","Legacy Recordings",0.776,0.763,5,-8.124,1,0.0534,0.182,0.00647,0.077,0.82,128.433,4
spotify:track:4bHsxqR3GMrXTxEPLuK5ue,"Don't Stop Believin'","Escape (Bonus Track Version)","Journey",1981,250986,13,false,yuf8m40bafql87jwxb236yybx,2022-07-22T13:34:46Z,"aor,classic rock","Columbia",0.5,0.748,4,-9.072,1,0.0363,0.127,0,0.447,0.514,118.852,4
spotify:track:57bgtoPSgt236HzfBOd8kj,"Thunderstruck","The Razors Edge","AC/DC",1990-09-24,292333,87,false,yuf8m40bafql87jwxb236yybx,2022-07-22T13:56:20Z,"rock,hard rock,classic rock,rock and roll","Columbia",0.502,0.89,4,-5.175,1,0.0364,0.000147,0.0117,0.217,0.259,133.52,4
spotify:track:35ItUJlMtjOQW3SSiTCrrw,"Crazy Little Thing Called Love - Remastered 2011","The Game (Deluxe Remastered Version)","Queen",1980-06-27,163373,68,false,yuf8m40bafql87jwxb236yybx,2022-07-22T13:56:33Z,"classic rock,rock,glam rock","Hollywood Records",0.599,0.762,0,-6.887,1,0.0423,0.714,0.00000443,0.35,0.715,76.961,4
spotify:track:5ChkMS8OtdzJeqyybCc9R5,"Billie Jean","Thriller 25 Super Deluxe Edition","Michael Jackson",2008-02-08,293826,79,false,yuf8m40bafql87jwxb236yybx,2022-07-22T13:57:07Z,"","Epic/Legacy",0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0153,0.036,0.847,117.046,4
spotify:track:7hQJA50XrCWABAu5v6QZ4i,"Don't Stop Me Now - Remastered 2011","Jazz (Deluxe Remastered Version)","Queen",1978-11-10,209413,75,false,yuf8m40bafql87jwxb236yybx,2022-07-22T13:57:31Z,"classic rock,rock,glam rock","Hollywood Records",0.563,0.865,5,-5.277,1,0.16,0.0472,0.000191,0.77,0.601,156.271,4
spotify:track:2EqlS6tkEnglzr7tkKAAYD,"Come Together - Remastered 2009","Abbey Road (Remastered)","The Beatles",1969-09-26,259946,78,false,yuf8m40bafql87jwxb236yybx,2022-07-22T13:58:45Z,"classic rock,psychedelic rock","EMI Catalogue",0.53,0.376,9,-11.913,0,0.04,0.0304,0.247,0.0926,0.188,164.775,4
